#(1) log(M_min) log of the minimum halo mass of the selection in logscale (in units of Msol/h)
#(2) log(M_max) log of the maximum halo mass of the selection in logscale (in units of Msol/h)
#(3) log(dM_min) log of the minimum change of halo mass of the selection in logscale (calculated as (M1-M2)/M1)
#(4) log(dM_max) log of the maximum change of halo mass of the selection in logscale (calculated as (M1-M2)/M1)
#(5) log(dz_min) log of the minimum change of redshift of the selection in logscale (calculated as z1-z2)
#(6) log(dz_max) log of the maximum change of redshift of the selection in logscale (calculated as z1-z2)
#(7) log(j_min) log of the minimum specific angular momentum of the selection in logscale (in physical units, Mpc/h * km/s)
#(8) log(j_max) log of the maximum specific angular momentum of the selection in logscale (in physical units, Mpc/h * km/s)
#(9) Dir
#log(M_min)	log(M_max)	log(dM_min)	log(dM_max)	log(dz_min)	log(dz_max)	log(j_min)	log(j_max)	Dir
11.2916666667 11.5833333333 -2.0 -1.75 -1.33333333333 -1.16666666667 0.0 0.416666666667 75.7089010949
11.2916666667 11.5833333333 -2.0 -1.75 -1.33333333333 -1.16666666667 0.416666666667 0.833333333333 91.0472570868
11.2916666667 11.5833333333 -2.0 -1.75 -1.33333333333 -1.16666666667 0.833333333333 1.25 167.627789697
11.2916666667 11.5833333333 -2.0 -1.75 -1.33333333333 -1.16666666667 1.25 1.66666666667 -99.0
11.2916666667 11.5833333333 -2.0 -1.75 -1.33333333333 -1.16666666667 1.66666666667 2.08333333333 -99.0
11.2916666667 11.5833333333 -2.0 -1.75 -1.33333333333 -1.16666666667 2.08333333333 2.5 -99.0
11.2916666667 11.5833333333 -2.0 -1.75 -1.16666666667 -1.0 -2.5 -2.08333333333 -99.0
11.2916666667 11.5833333333 -2.0 -1.75 -1.16666666667 -1.0 -2.08333333333 -1.66666666667 78.7843492262
11.2916666667 11.5833333333 -2.0 -1.75 -1.16666666667 -1.0 -1.66666666667 -1.25 83.0941926795
11.2916666667 11.5833333333 -2.0 -1.75 -1.16666666667 -1.0 -1.25 -0.833333333333 83.2029317246
11.2916666667 11.5833333333 -2.0 -1.75 -1.16666666667 -1.0 -0.833333333333 -0.416666666667 80.8303064228
11.2916666667 11.5833333333 -2.0 -1.75 -1.16666666667 -1.0 -0.416666666667 0.0 78.3033386869
11.2916666667 11.5833333333 -2.0 -1.75 -1.16666666667 -1.0 0.0 0.416666666667 80.3569272272
11.2916666667 11.5833333333 -2.0 -1.75 -1.16666666667 -1.0 0.416666666667 0.833333333333 102.08856075
11.2916666667 11.5833333333 -2.0 -1.75 -1.16666666667 -1.0 0.833333333333 1.25 -99.0
11.2916666667 11.5833333333 -2.0 -1.75 -1.16666666667 -1.0 1.25 1.66666666667 -99.0
11.2916666667 11.5833333333 -2.0 -1.75 -1.16666666667 -1.0 1.66666666667 2.08333333333 -99.0
11.2916666667 11.5833333333 -2.0 -1.75 -1.16666666667 -1.0 2.08333333333 2.5 -99.0
11.2916666667 11.5833333333 -2.0 -1.75 -1.0 -0.833333333333 -2.5 -2.08333333333 109.910161766
11.2916666667 11.5833333333 -2.0 -1.75 -1.0 -0.833333333333 -2.08333333333 -1.66666666667 104.866106767
11.2916666667 11.5833333333 -2.0 -1.75 -1.0 -0.833333333333 -1.66666666667 -1.25 85.3306857975
11.2916666667 11.5833333333 -2.0 -1.75 -1.0 -0.833333333333 -1.25 -0.833333333333 84.8752004461
11.2916666667 11.5833333333 -2.0 -1.75 -1.0 -0.833333333333 -0.833333333333 -0.416666666667 86.7261786068
11.2916666667 11.5833333333 -2.0 -1.75 -1.0 -0.833333333333 -0.416666666667 0.0 84.6330219785
11.2916666667 11.5833333333 -2.0 -1.75 -1.0 -0.833333333333 0.0 0.416666666667 93.0759092413
11.2916666667 11.5833333333 -2.0 -1.75 -1.0 -0.833333333333 0.416666666667 0.833333333333 118.492881793
11.2916666667 11.5833333333 -2.0 -1.75 -1.0 -0.833333333333 0.833333333333 1.25 -99.0
11.2916666667 11.5833333333 -2.0 -1.75 -1.0 -0.833333333333 1.25 1.66666666667 -99.0
11.2916666667 11.5833333333 -2.0 -1.75 -1.0 -0.833333333333 1.66666666667 2.08333333333 -99.0
11.2916666667 11.5833333333 -2.0 -1.75 -1.0 -0.833333333333 2.08333333333 2.5 -99.0
11.2916666667 11.5833333333 -2.0 -1.75 -0.833333333333 -0.666666666667 -2.5 -2.08333333333 -99.0
11.2916666667 11.5833333333 -2.0 -1.75 -0.833333333333 -0.666666666667 -2.08333333333 -1.66666666667 49.5500813331
11.2916666667 11.5833333333 -2.0 -1.75 -0.833333333333 -0.666666666667 -1.66666666667 -1.25 94.0383124107
11.2916666667 11.5833333333 -2.0 -1.75 -0.833333333333 -0.666666666667 -1.25 -0.833333333333 97.9166617905
11.2916666667 11.5833333333 -2.0 -1.75 -0.833333333333 -0.666666666667 -0.833333333333 -0.416666666667 99.4764660196
11.2916666667 11.5833333333 -2.0 -1.75 -0.833333333333 -0.666666666667 -0.416666666667 0.0 98.6823630797
11.2916666667 11.5833333333 -2.0 -1.75 -0.833333333333 -0.666666666667 0.0 0.416666666667 111.965077719
11.2916666667 11.5833333333 -2.0 -1.75 -0.833333333333 -0.666666666667 0.416666666667 0.833333333333 105.594397569
11.2916666667 11.5833333333 -2.0 -1.75 -0.833333333333 -0.666666666667 0.833333333333 1.25 -99.0
11.2916666667 11.5833333333 -2.0 -1.75 -0.833333333333 -0.666666666667 1.25 1.66666666667 -99.0
11.2916666667 11.5833333333 -2.0 -1.75 -0.833333333333 -0.666666666667 1.66666666667 2.08333333333 -99.0
11.2916666667 11.5833333333 -2.0 -1.75 -0.833333333333 -0.666666666667 2.08333333333 2.5 -99.0
11.2916666667 11.5833333333 -2.0 -1.75 -0.666666666667 -0.5 -2.5 -2.08333333333 -99.0
11.2916666667 11.5833333333 -2.0 -1.75 -0.666666666667 -0.5 -2.08333333333 -1.66666666667 -99.0
11.2916666667 11.5833333333 -2.0 -1.75 -0.666666666667 -0.5 -1.66666666667 -1.25 62.2665963474
11.2916666667 11.5833333333 -2.0 -1.75 -0.666666666667 -0.5 -1.25 -0.833333333333 137.449398138
11.2916666667 11.5833333333 -2.0 -1.75 -0.666666666667 -0.5 -0.833333333333 -0.416666666667 124.352382972
11.2916666667 11.5833333333 -2.0 -1.75 -0.666666666667 -0.5 -0.416666666667 0.0 122.07964274
11.2916666667 11.5833333333 -2.0 -1.75 -0.666666666667 -0.5 0.0 0.416666666667 118.788463808
11.2916666667 11.5833333333 -2.0 -1.75 -0.666666666667 -0.5 0.416666666667 0.833333333333 83.3405216171
11.2916666667 11.5833333333 -2.0 -1.75 -0.666666666667 -0.5 0.833333333333 1.25 -99.0
11.2916666667 11.5833333333 -2.0 -1.75 -0.666666666667 -0.5 1.25 1.66666666667 -99.0
11.2916666667 11.5833333333 -2.0 -1.75 -0.666666666667 -0.5 1.66666666667 2.08333333333 -99.0
11.2916666667 11.5833333333 -2.0 -1.75 -0.666666666667 -0.5 2.08333333333 2.5 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -2.5 -2.33333333333 -2.5 -2.08333333333 131.061328749
11.2916666667 11.5833333333 -1.75 -1.5 -2.5 -2.33333333333 -2.08333333333 -1.66666666667 86.8005511467
11.2916666667 11.5833333333 -1.75 -1.5 -2.5 -2.33333333333 -1.66666666667 -1.25 90.5239463376
11.2916666667 11.5833333333 -1.75 -1.5 -2.5 -2.33333333333 -1.25 -0.833333333333 94.2531387551
11.2916666667 11.5833333333 -1.75 -1.5 -2.5 -2.33333333333 -0.833333333333 -0.416666666667 89.8629390482
11.2916666667 11.5833333333 -1.75 -1.5 -2.5 -2.33333333333 -0.416666666667 0.0 75.3496090399
11.2916666667 11.5833333333 -1.75 -1.5 -2.5 -2.33333333333 0.0 0.416666666667 48.9347116544
11.2916666667 11.5833333333 -1.75 -1.5 -2.5 -2.33333333333 0.416666666667 0.833333333333 36.5650868437
11.2916666667 11.5833333333 -1.75 -1.5 -2.5 -2.33333333333 0.833333333333 1.25 24.5613918485
11.2916666667 11.5833333333 -1.75 -1.5 -2.5 -2.33333333333 1.25 1.66666666667 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -2.5 -2.33333333333 1.66666666667 2.08333333333 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -2.5 -2.33333333333 2.08333333333 2.5 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -2.33333333333 -2.16666666667 -2.5 -2.08333333333 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -2.33333333333 -2.16666666667 -2.08333333333 -1.66666666667 71.2063577647
11.2916666667 11.5833333333 -1.75 -1.5 -2.33333333333 -2.16666666667 -1.66666666667 -1.25 80.8521272313
11.2916666667 11.5833333333 -1.75 -1.5 -2.33333333333 -2.16666666667 -1.25 -0.833333333333 82.529942593
11.2916666667 11.5833333333 -1.75 -1.5 -2.33333333333 -2.16666666667 -0.833333333333 -0.416666666667 75.5085687207
11.2916666667 11.5833333333 -1.75 -1.5 -2.33333333333 -2.16666666667 -0.416666666667 0.0 64.2655140037
11.2916666667 11.5833333333 -1.75 -1.5 -2.33333333333 -2.16666666667 0.0 0.416666666667 48.8622553037
11.2916666667 11.5833333333 -1.75 -1.5 -2.33333333333 -2.16666666667 0.416666666667 0.833333333333 41.1317681209
11.2916666667 11.5833333333 -1.75 -1.5 -2.33333333333 -2.16666666667 0.833333333333 1.25 15.2404082096
11.2916666667 11.5833333333 -1.75 -1.5 -2.33333333333 -2.16666666667 1.25 1.66666666667 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -2.33333333333 -2.16666666667 1.66666666667 2.08333333333 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -2.33333333333 -2.16666666667 2.08333333333 2.5 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -2.16666666667 -2.0 -2.5 -2.08333333333 145.218533583
11.2916666667 11.5833333333 -1.75 -1.5 -2.16666666667 -2.0 -2.08333333333 -1.66666666667 57.9850956192
11.2916666667 11.5833333333 -1.75 -1.5 -2.16666666667 -2.0 -1.66666666667 -1.25 75.2403791789
11.2916666667 11.5833333333 -1.75 -1.5 -2.16666666667 -2.0 -1.25 -0.833333333333 72.8343433934
11.2916666667 11.5833333333 -1.75 -1.5 -2.16666666667 -2.0 -0.833333333333 -0.416666666667 69.9836400806
11.2916666667 11.5833333333 -1.75 -1.5 -2.16666666667 -2.0 -0.416666666667 0.0 59.5190747785
11.2916666667 11.5833333333 -1.75 -1.5 -2.16666666667 -2.0 0.0 0.416666666667 49.656881948
11.2916666667 11.5833333333 -1.75 -1.5 -2.16666666667 -2.0 0.416666666667 0.833333333333 44.6688925662
11.2916666667 11.5833333333 -1.75 -1.5 -2.16666666667 -2.0 0.833333333333 1.25 21.3339600412
11.2916666667 11.5833333333 -1.75 -1.5 -2.16666666667 -2.0 1.25 1.66666666667 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -2.16666666667 -2.0 1.66666666667 2.08333333333 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -2.16666666667 -2.0 2.08333333333 2.5 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -2.0 -1.83333333333 -2.5 -2.08333333333 126.275117243
11.2916666667 11.5833333333 -1.75 -1.5 -2.0 -1.83333333333 -2.08333333333 -1.66666666667 85.2672048441
11.2916666667 11.5833333333 -1.75 -1.5 -2.0 -1.83333333333 -1.66666666667 -1.25 75.441725753
11.2916666667 11.5833333333 -1.75 -1.5 -2.0 -1.83333333333 -1.25 -0.833333333333 71.7243680853
11.2916666667 11.5833333333 -1.75 -1.5 -2.0 -1.83333333333 -0.833333333333 -0.416666666667 68.3241212889
11.2916666667 11.5833333333 -1.75 -1.5 -2.0 -1.83333333333 -0.416666666667 0.0 60.0071511011
11.2916666667 11.5833333333 -1.75 -1.5 -2.0 -1.83333333333 0.0 0.416666666667 55.7732837381
11.2916666667 11.5833333333 -1.75 -1.5 -2.0 -1.83333333333 0.416666666667 0.833333333333 52.2793083151
11.2916666667 11.5833333333 -1.75 -1.5 -2.0 -1.83333333333 0.833333333333 1.25 43.8149399456
11.2916666667 11.5833333333 -1.75 -1.5 -2.0 -1.83333333333 1.25 1.66666666667 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -2.0 -1.83333333333 1.66666666667 2.08333333333 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -2.0 -1.83333333333 2.08333333333 2.5 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -1.83333333333 -1.66666666667 -2.5 -2.08333333333 78.8119564536
11.2916666667 11.5833333333 -1.75 -1.5 -1.83333333333 -1.66666666667 -2.08333333333 -1.66666666667 82.5909710382
11.2916666667 11.5833333333 -1.75 -1.5 -1.83333333333 -1.66666666667 -1.66666666667 -1.25 75.8070420275
11.2916666667 11.5833333333 -1.75 -1.5 -1.83333333333 -1.66666666667 -1.25 -0.833333333333 75.2107041054
11.2916666667 11.5833333333 -1.75 -1.5 -1.83333333333 -1.66666666667 -0.833333333333 -0.416666666667 72.1073420547
11.2916666667 11.5833333333 -1.75 -1.5 -1.83333333333 -1.66666666667 -0.416666666667 0.0 65.1572365469
11.2916666667 11.5833333333 -1.75 -1.5 -1.83333333333 -1.66666666667 0.0 0.416666666667 61.7059011046
11.2916666667 11.5833333333 -1.75 -1.5 -1.83333333333 -1.66666666667 0.416666666667 0.833333333333 59.8759330934
11.2916666667 11.5833333333 -1.75 -1.5 -1.83333333333 -1.66666666667 0.833333333333 1.25 58.5664776666
11.2916666667 11.5833333333 -1.75 -1.5 -1.83333333333 -1.66666666667 1.25 1.66666666667 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -1.83333333333 -1.66666666667 1.66666666667 2.08333333333 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -1.83333333333 -1.66666666667 2.08333333333 2.5 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -1.66666666667 -1.5 -2.5 -2.08333333333 94.4399353664
11.2916666667 11.5833333333 -1.75 -1.5 -1.66666666667 -1.5 -2.08333333333 -1.66666666667 82.2527651405
11.2916666667 11.5833333333 -1.75 -1.5 -1.66666666667 -1.5 -1.66666666667 -1.25 80.0491611003
11.2916666667 11.5833333333 -1.75 -1.5 -1.66666666667 -1.5 -1.25 -0.833333333333 80.026147686
11.2916666667 11.5833333333 -1.75 -1.5 -1.66666666667 -1.5 -0.833333333333 -0.416666666667 76.2343563049
11.2916666667 11.5833333333 -1.75 -1.5 -1.66666666667 -1.5 -0.416666666667 0.0 68.8159799178
11.2916666667 11.5833333333 -1.75 -1.5 -1.66666666667 -1.5 0.0 0.416666666667 64.9118784837
11.2916666667 11.5833333333 -1.75 -1.5 -1.66666666667 -1.5 0.416666666667 0.833333333333 65.1409549805
11.2916666667 11.5833333333 -1.75 -1.5 -1.66666666667 -1.5 0.833333333333 1.25 120.281668181
11.2916666667 11.5833333333 -1.75 -1.5 -1.66666666667 -1.5 1.25 1.66666666667 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -1.66666666667 -1.5 1.66666666667 2.08333333333 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -1.66666666667 -1.5 2.08333333333 2.5 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -1.5 -1.33333333333 -2.5 -2.08333333333 58.6184130986
11.2916666667 11.5833333333 -1.75 -1.5 -1.5 -1.33333333333 -2.08333333333 -1.66666666667 80.8868753819
11.2916666667 11.5833333333 -1.75 -1.5 -1.5 -1.33333333333 -1.66666666667 -1.25 81.0372598869
11.2916666667 11.5833333333 -1.75 -1.5 -1.5 -1.33333333333 -1.25 -0.833333333333 82.9638399327
11.2916666667 11.5833333333 -1.75 -1.5 -1.5 -1.33333333333 -0.833333333333 -0.416666666667 78.3050180663
11.2916666667 11.5833333333 -1.75 -1.5 -1.5 -1.33333333333 -0.416666666667 0.0 71.3364756845
11.2916666667 11.5833333333 -1.75 -1.5 -1.5 -1.33333333333 0.0 0.416666666667 67.8083493169
11.2916666667 11.5833333333 -1.75 -1.5 -1.5 -1.33333333333 0.416666666667 0.833333333333 69.9115803928
11.2916666667 11.5833333333 -1.75 -1.5 -1.5 -1.33333333333 0.833333333333 1.25 128.006470995
11.2916666667 11.5833333333 -1.75 -1.5 -1.5 -1.33333333333 1.25 1.66666666667 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -1.5 -1.33333333333 1.66666666667 2.08333333333 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -1.5 -1.33333333333 2.08333333333 2.5 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -1.33333333333 -1.16666666667 -2.5 -2.08333333333 81.6641193783
11.2916666667 11.5833333333 -1.75 -1.5 -1.33333333333 -1.16666666667 -2.08333333333 -1.66666666667 79.2099997577
11.2916666667 11.5833333333 -1.75 -1.5 -1.33333333333 -1.16666666667 -1.66666666667 -1.25 82.440797786
11.2916666667 11.5833333333 -1.75 -1.5 -1.33333333333 -1.16666666667 -1.25 -0.833333333333 84.4443751391
11.2916666667 11.5833333333 -1.75 -1.5 -1.33333333333 -1.16666666667 -0.833333333333 -0.416666666667 79.9803338884
11.2916666667 11.5833333333 -1.75 -1.5 -1.33333333333 -1.16666666667 -0.416666666667 0.0 73.3932532203
11.2916666667 11.5833333333 -1.75 -1.5 -1.33333333333 -1.16666666667 0.0 0.416666666667 71.768245025
11.2916666667 11.5833333333 -1.75 -1.5 -1.33333333333 -1.16666666667 0.416666666667 0.833333333333 81.4577125273
11.2916666667 11.5833333333 -1.75 -1.5 -1.33333333333 -1.16666666667 0.833333333333 1.25 151.957422306
11.2916666667 11.5833333333 -1.75 -1.5 -1.33333333333 -1.16666666667 1.25 1.66666666667 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -1.33333333333 -1.16666666667 1.66666666667 2.08333333333 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -1.33333333333 -1.16666666667 2.08333333333 2.5 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -1.16666666667 -1.0 -2.5 -2.08333333333 123.544892108
11.2916666667 11.5833333333 -1.75 -1.5 -1.16666666667 -1.0 -2.08333333333 -1.66666666667 95.6222179619
11.2916666667 11.5833333333 -1.75 -1.5 -1.16666666667 -1.0 -1.66666666667 -1.25 87.4497168871
11.2916666667 11.5833333333 -1.75 -1.5 -1.16666666667 -1.0 -1.25 -0.833333333333 85.505214042
11.2916666667 11.5833333333 -1.75 -1.5 -1.16666666667 -1.0 -0.833333333333 -0.416666666667 81.1256868858
11.2916666667 11.5833333333 -1.75 -1.5 -1.16666666667 -1.0 -0.416666666667 0.0 76.2659826095
11.2916666667 11.5833333333 -1.75 -1.5 -1.16666666667 -1.0 0.0 0.416666666667 77.9629781545
11.2916666667 11.5833333333 -1.75 -1.5 -1.16666666667 -1.0 0.416666666667 0.833333333333 91.4229814405
11.2916666667 11.5833333333 -1.75 -1.5 -1.16666666667 -1.0 0.833333333333 1.25 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -1.16666666667 -1.0 1.25 1.66666666667 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -1.16666666667 -1.0 1.66666666667 2.08333333333 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -1.16666666667 -1.0 2.08333333333 2.5 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -1.0 -0.833333333333 -2.5 -2.08333333333 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -1.0 -0.833333333333 -2.08333333333 -1.66666666667 81.7096402919
11.2916666667 11.5833333333 -1.75 -1.5 -1.0 -0.833333333333 -1.66666666667 -1.25 85.3163267646
11.2916666667 11.5833333333 -1.75 -1.5 -1.0 -0.833333333333 -1.25 -0.833333333333 87.9025261214
11.2916666667 11.5833333333 -1.75 -1.5 -1.0 -0.833333333333 -0.833333333333 -0.416666666667 86.2179355461
11.2916666667 11.5833333333 -1.75 -1.5 -1.0 -0.833333333333 -0.416666666667 0.0 83.2926760342
11.2916666667 11.5833333333 -1.75 -1.5 -1.0 -0.833333333333 0.0 0.416666666667 90.9112787773
11.2916666667 11.5833333333 -1.75 -1.5 -1.0 -0.833333333333 0.416666666667 0.833333333333 122.702509379
11.2916666667 11.5833333333 -1.75 -1.5 -1.0 -0.833333333333 0.833333333333 1.25 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -1.0 -0.833333333333 1.25 1.66666666667 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -1.0 -0.833333333333 1.66666666667 2.08333333333 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -1.0 -0.833333333333 2.08333333333 2.5 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -0.833333333333 -0.666666666667 -2.5 -2.08333333333 72.9122481132
11.2916666667 11.5833333333 -1.75 -1.5 -0.833333333333 -0.666666666667 -2.08333333333 -1.66666666667 98.9123627935
11.2916666667 11.5833333333 -1.75 -1.5 -0.833333333333 -0.666666666667 -1.66666666667 -1.25 93.9372981763
11.2916666667 11.5833333333 -1.75 -1.5 -0.833333333333 -0.666666666667 -1.25 -0.833333333333 97.965236824
11.2916666667 11.5833333333 -1.75 -1.5 -0.833333333333 -0.666666666667 -0.833333333333 -0.416666666667 97.6858918204
11.2916666667 11.5833333333 -1.75 -1.5 -0.833333333333 -0.666666666667 -0.416666666667 0.0 97.2030458492
11.2916666667 11.5833333333 -1.75 -1.5 -0.833333333333 -0.666666666667 0.0 0.416666666667 107.390412162
11.2916666667 11.5833333333 -1.75 -1.5 -0.833333333333 -0.666666666667 0.416666666667 0.833333333333 94.7837521489
11.2916666667 11.5833333333 -1.75 -1.5 -0.833333333333 -0.666666666667 0.833333333333 1.25 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -0.833333333333 -0.666666666667 1.25 1.66666666667 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -0.833333333333 -0.666666666667 1.66666666667 2.08333333333 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -0.833333333333 -0.666666666667 2.08333333333 2.5 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -0.666666666667 -0.5 -2.5 -2.08333333333 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -0.666666666667 -0.5 -2.08333333333 -1.66666666667 171.452203893
11.2916666667 11.5833333333 -1.75 -1.5 -0.666666666667 -0.5 -1.66666666667 -1.25 159.355506583
11.2916666667 11.5833333333 -1.75 -1.5 -0.666666666667 -0.5 -1.25 -0.833333333333 127.67077165
11.2916666667 11.5833333333 -1.75 -1.5 -0.666666666667 -0.5 -0.833333333333 -0.416666666667 120.886703401
11.2916666667 11.5833333333 -1.75 -1.5 -0.666666666667 -0.5 -0.416666666667 0.0 120.167143606
11.2916666667 11.5833333333 -1.75 -1.5 -0.666666666667 -0.5 0.0 0.416666666667 131.352813731
11.2916666667 11.5833333333 -1.75 -1.5 -0.666666666667 -0.5 0.416666666667 0.833333333333 53.7885758251
11.2916666667 11.5833333333 -1.75 -1.5 -0.666666666667 -0.5 0.833333333333 1.25 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -0.666666666667 -0.5 1.25 1.66666666667 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -0.666666666667 -0.5 1.66666666667 2.08333333333 -99.0
11.2916666667 11.5833333333 -1.75 -1.5 -0.666666666667 -0.5 2.08333333333 2.5 -99.0
11.2916666667 11.5833333333 -1.5 -1.25 -2.5 -2.33333333333 -2.5 -2.08333333333 -99.0
11.2916666667 11.5833333333 -1.5 -1.25 -2.5 -2.33333333333 -2.08333333333 -1.66666666667 94.9708038363
11.2916666667 11.5833333333 -1.5 -1.25 -2.5 -2.33333333333 -1.66666666667 -1.25 108.434459181
11.2916666667 11.5833333333 -1.5 -1.25 -2.5 -2.33333333333 -1.25 -0.833333333333 101.993988024
11.2916666667 11.5833333333 -1.5 -1.25 -2.5 -2.33333333333 -0.833333333333 -0.416666666667 96.7143035896
11.2916666667 11.5833333333 -1.5 -1.25 -2.5 -2.33333333333 -0.416666666667 0.0 -99.0
11.2916666667 11.5833333333 -1.5 -1.25 -2.5 -2.33333333333 0.0 0.416666666667 -99.0
11.2916666667 11.5833333333 -1.5 -1.25 -2.5 -2.33333333333 0.416666666667 0.833333333333 20.8956731622
11.2916666667 11.5833333333 -1.5 -1.25 -2.5 -2.33333333333 0.833333333333 1.25 10.2460519772
11.2916666667 11.5833333333 -1.5 -1.25 -2.5 -2.33333333333 1.25 1.66666666667 -99.0
11.2916666667 11.5833333333 -1.5 -1.25 -2.5 -2.33333333333 1.66666666667 2.08333333333 -99.0
11.2916666667 11.5833333333 -1.5 -1.25 -2.5 -2.33333333333 2.08333333333 2.5 -99.0
11.2916666667 11.5833333333 -1.5 -1.25 -2.33333333333 -2.16666666667 -2.5 -2.08333333333 -99.0
11.2916666667 11.5833333333 -1.5 -1.25 -2.33333333333 -2.16666666667 -2.08333333333 -1.66666666667 109.590732201
11.2916666667 11.5833333333 -1.5 -1.25 -2.33333333333 -2.16666666667 -1.66666666667 -1.25 101.301917668
11.2916666667 11.5833333333 -1.5 -1.25 -2.33333333333 -2.16666666667 -1.25 -0.833333333333 82.7004655929
11.2916666667 11.5833333333 -1.5 -1.25 -2.33333333333 -2.16666666667 -0.833333333333 -0.416666666667 83.278139504
11.2916666667 11.5833333333 -1.5 -1.25 -2.33333333333 -2.16666666667 -0.416666666667 0.0 65.9356124397
11.2916666667 11.5833333333 -1.5 -1.25 -2.33333333333 -2.16666666667 0.0 0.416666666667 36.8091395372
11.2916666667 11.5833333333 -1.5 -1.25 -2.33333333333 -2.16666666667 0.416666666667 0.833333333333 25.7449459884
11.2916666667 11.5833333333 -1.5 -1.25 -2.33333333333 -2.16666666667 0.833333333333 1.25 35.4569880768
11.2916666667 11.5833333333 -1.5 -1.25 -2.33333333333 -2.16666666667 1.25 1.66666666667 -99.0
11.2916666667 11.5833333333 -1.5 -1.25 -2.33333333333 -2.16666666667 1.66666666667 2.08333333333 -99.0
11.2916666667 11.5833333333 -1.5 -1.25 -2.33333333333 -2.16666666667 2.08333333333 2.5 -99.0
11.2916666667 11.5833333333 -1.5 -1.25 -2.16666666667 -2.0 -2.5 -2.08333333333 -99.0
11.2916666667 11.5833333333 -1.5 -1.25 -2.16666666667 -2.0 -2.08333333333 -1.66666666667 58.0822450048
11.2916666667 11.5833333333 -1.5 -1.25 -2.16666666667 -2.0 -1.66666666667 -1.25 81.6685168634
11.2916666667 11.5833333333 -1.5 -1.25 -2.16666666667 -2.0 -1.25 -0.833333333333 79.5818824626
